LON,LAT,ANNUAL
-4.611,-14.497,5605
-49.710,-14.433,5052
-47.037,-14.445,5599
-49.921,-1.428,5003
-49.659,-14.266,5038
-49.388,-14.287,5058
-49.152,-14.314,4989
-49.337,-14.199,5058
-48.076,-14.153,5145
-5.034,-14.099,4871
-46.634,-14.102,5604
-46.363,-14.089,5289
-4.918,-14.015,4955
-49.298,-13.928,4966
-49.069,-13.868,4982
-46.486,-13.946,5488
-50.282,-13.773,4974
-48.569,-13.791,4904
-4.746,-13.792,5177
-47.266,-13.781,5212
-49.834,-13.651,4997
-49.275,-13.731,4979
-49.015,-13.714,5002
-46.886,-13.741,5596
-48.878,-13.650,5030
-48.742,-13.508,5068
-4.822,-13.531,4965
-49.150,-13.439,5007
-46.311,-13.403,5444
-50.164,-13.274,4834
-48.687,-13.349,4974
-46.892,-13.258,5461
-46.396,-13.292,5360
-49.506,-13.243,4957
-46.769,-13.035,5363
-45.934,-9.110,5193
-45.748,-8.474,5104
-46.038,-7.533,4772
-46.623,-7.359,4471
-47.464,-7.336,4454
-44.554,-7.220,5124
-4.626,-712,4476
-45.347,-7.141,4913
-45.139,-7.086,4995
-44.810,-7.076,5069
-4.668,-6.962,4400
-46.178,-6.962,4498
-45.481,-7.022,4792
-46.532,-6.824,4377
-44.645,-6.812,4783
-43.027,-6.756,5380
-44.048,-6.731,5113
-47.443,-6.561,4347
-44.085,-6.599,5013
-47.057,-6.465,4277
-44.192,-6.479,4890
-4.370,-6.494,4930
-46.192,-6.441,4378
-44.369,-638,4902
-43.990,-643,4965
-43.545,-6.416,5047
-47.397,-6.342,4285
-47.363,-6.171,4244
-47.037,-6.190,4285
-44.898,-6.163,4669
-43.776,-6.178,4946
-42.858,-6.248,5347
-44.247,-6.032,4851
-43.528,-6.048,5040
-47.389,-5.931,4137
-46.704,-5.876,4255
-47.068,-5.831,4243
-46.156,-5.820,4198
-44.225,-5.819,4694
-43.836,-5.833,4910
-4.737,-5.750,4059
-44.157,-5.728,4730
-43.107,-5.684,5153
-47.014,-5.599,4060
-46.748,-5.570,4112
-44.383,-5.581,4629
-47.478,-5.519,4045
-4.739,-5.531,4103
-45.249,-5.497,4380
-44.559,-5.498,4540
-44.070,-5.472,4810
-43.204,-552,5087
-47.407,-544,4027
-47.296,-5.447,4019
-4.564,-5.370,4167
-44.336,-5.406,4624
-44.645,-5.255,4520
-44.495,-5.290,4579
-44.247,-5.319,4623
-4.814,-518,3856
-47.784,-5.177,3886
-48.430,-5.085,3754
-47.389,-5.126,3710
-45.788,-5.143,4207
-45.077,-5.106,4362
-44.582,-5.060,4468
-44.302,-5.148,4624
-43.817,-5.109,4833
-42.833,-5.098,5147
-4.538,-4.989,4052
-44.993,-5.023,4373
-44.696,-4.987,4472
-44.441,-5.036,4534
-44.276,-5.021,4623
-47.501,-4.948,3592
-46.009,-4.888,3821
-4.469,-4.880,4443
-44.359,-4.871,4588
-43.362,-4.866,4988
-44.943,-4.751,4288
-44.856,-4.663,4306
-44.328,-472,4582
-45.457,-4.629,4065
-45.135,-4.559,4084
-45.057,-4.608,4159
-44.980,-4.612,4208
-44.761,-4.627,4328
-4.460,-4.565,4413
-44.616,-4.568,4413
-43.469,-4.627,5028
-47.530,-4.456,3514
-46.854,-4.484,3714
-4.447,-4.519,4471
-43.893,-446,4780
-45.240,-4.445,4012
-45.040,-4.373,4124
-4.467,-4.377,4393
-44.331,-437,4586
-46.454,-4.321,3616
-45.584,-4.331,3879
-45.246,-4.289,4003
-43.932,-4.256,4760
-43.011,-4.253,5247
-4.547,-4.166,3917
-44.784,-4.225,4346
-44.446,-4.213,4574
-42.945,-4.151,5196
-45.119,-4.138,4139
-44.125,-4.135,4709
-43.325,-4.132,5090
-45.664,-3.961,3810
-45.239,-4.037,4075
-44.934,-4.045,4282
-4.447,-4.038,4613
-45.176,-3.894,4205
-42.918,-3.942,5144
-4.490,-3.838,4551
-45.843,-3.667,3701
-45.624,-3.674,3869
-45.378,-3.652,4029
-45.250,-3.741,4045
-44.229,-373,4643
-43.354,-3.739,5027
-43.109,-3.674,5113
-4.275,-3.678,5321
-46.251,-3.551,3633
-45.342,-3.610,4215
-45.185,-3.640,4135
-44.547,-3.625,4390
-44.582,-3.564,4390
-44.381,-3.635,4523
-42.607,-3.582,5356
-45.606,-3.542,3812
-44.865,-3.452,4380
-44.777,-3.455,4389
-43.912,-3.468,4648
-43.917,-3.545,4648
-42.561,-3.499,5260
-45.662,-3.433,3808
-44.351,-3.402,4401
-44.024,-3.408,4618
-42.420,-3.373,5205
-42.205,-3.396,5155
-45.656,-3.271,3904
-45.177,-3.277,4520
-45.015,-3.328,4524
-44.617,-3.265,4402
-43.529,-3.336,4725
-45.000,-3.212,4380
-43.508,-3.160,4681
-43.388,-3.207,4705
-45.035,-3.099,4221
-4.433,-3.138,4355
-42.414,-3.112,4918
-45.666,-2.951,3799
-45.349,-2.969,3978
-44.993,-3.002,4239
-44.798,-2.958,4387
-44.314,-2.977,4259
-44.880,-2.892,4213
-44.675,-2.874,4497
-44.248,-2.939,4338
-44.036,-2.866,3948
-44.053,-2.931,3948
-44.071,-2.928,3948
-41.905,-2.891,5357
-45.702,-2.806,3719
-44.062,-2.775,3915
-44.056,-2.837,3915
-42.828,-2.753,4812
-42.276,-2.762,5026
-42.119,-2.841,5138
-44.829,-2.698,4194
-4.474,-2.708,4323
-42.537,-2.722,4448
-45.363,-2.592,3968
-44.855,-2.578,4142
-44.897,-2.647,4142
-44.058,-2.554,4622
-43.465,-2.599,4455
-46.039,-2.451,3569
-45.775,-2.544,3825
-45.079,-2.523,4064
-44.283,-2.540,4355
-44.109,-2.518,4248
-43.424,-2.507,4546
-43.253,-2.501,4616
-45.824,-238,3761
-44.791,-2.450,4035
-44.419,-2.407,4382
-44.103,-2.443,4730
-45.858,-2.241,3757
-45.307,-2.220,3802
-45.301,-223,3802
-44.826,-2.199,4070
-46.123,-214,3479
-45.891,-213,3657
-44.785,-2.067,4024
-44.606,-2.134,4036
-45.959,-2.050,3633
-44.529,-2.001,4160
-46.071,-1.878,3663
-45.121,-1.853,3798
-44.596,-1.862,4277
-46.301,-1.777,3598
-44.873,-1.824,4017
-46.003,-1.676,3588
-45.370,-1.666,3642
-45.078,-1.529,4198
-45.780,-140,3718
-45.734,-145,3718
-45.898,-1.330,3767
-46.019,-1.201,3779
-53.282,-17.830,4612
-53.219,-17.316,4797
-5.415,-17.205,4835
-53.528,-16.947,4705
-53.032,-16.857,4962
-52.835,-16.767,4975
-54.476,-1.662,5033
-54.638,-16.468,4828
-54.254,-16.466,5062
-52.693,-16.486,4981
-56.627,-16.267,4605
-53.764,-16.347,4900
-55.967,-16.197,4858
-52.558,-1.620,5010
-57.682,-16.077,4575
-54.887,-16.054,4809
-53.554,-16.082,4927
-54.974,-15.955,4768
-54.919,-16.001,4768
-58.462,-15.858,4375
-56.079,-15.863,4786
-5.227,-15.890,4962
-52.258,-1.591,4962
-58.309,-15.768,4359
-56.344,-15.773,4657
-54.922,-15.810,4704
-54.395,-15.828,4751
-58.090,-15.675,4296
-52.758,-15.710,4975
-51.838,-15.724,4926
-58.178,-1.563,4286
-57.914,-15.609,4324
-56.133,-15.646,4709
-56.098,-15.602,4649
-54.303,-15.553,4569
-58.579,-15.496,4186
-58.343,-15.465,4216
-55.750,-15.465,4360
-5.516,-15.545,4445
-58.738,-1.545,4129
-59.062,-15.295,4217
-58.873,-15.338,4104
-58.005,-15.319,4192
-57.205,-15.333,4507
-59.337,-15.231,4226
-58.127,-15.247,4009
-56.492,-15.236,4659
-56.364,-15.195,4676
-58.382,-15.121,3835
-58.132,-15.131,3993
-57.188,-15.071,4501
-59.948,-15.004,4160
-54.974,-14.929,4695
-53.027,-14.911,4939
-57.285,-14.780,4284
-5.642,-14.826,4466
-53.607,-14.809,4695
-57.051,-1.473,4297
-56.329,-14.720,4477
-54.776,-14.662,4681
-52.353,-14.675,4984
-57.494,-14.623,4248
-59.589,-14.477,4078
-59.541,-14.541,4078
-57.010,-14.495,4309
-56.802,-14.454,4408
-56.842,-14.463,4408
-56.478,-14.514,4468
-5.289,-14.516,4922
-56.975,-14.368,4376
-56.438,-14.401,4423
-54.053,-14.427,4657
-51.005,-1.439,4918
-52.161,-14.052,4851
-51.795,-1.396,5000
-56.080,-13.820,4309
-55.274,-13.816,4448
-59.785,-13.662,3564
-59.257,-13.692,3674
-57.891,-13.659,3999
-58.819,-13.545,3763
-5.672,-13.450,4351
-53.262,-13.177,4632
-55.914,-13.072,4195
-57.092,-13.031,4186
-55.250,-13.036,4304
-51.825,-12.937,4681
-56.514,-12.738,4213
-52.208,-12.594,4514
-55.722,-1.254,4234
-54.939,-12.382,4351
-55.297,-12.289,4255
-50.968,-12.292,4873
-56.643,-12.236,4085
-56.146,-12.241,4047
-51.504,-1.217,4577
-58.003,-12.121,3925
-51.403,-12.090,4596
-55.277,-11.978,4191
-55.510,-11.861,4053
-51.378,-11.672,4524
-50.678,-11.621,4706
-57.414,-11.533,3862
-54.878,-1.151,4145
-54.369,-11.530,4241
-58.771,-1.143,3647
-57.318,-11.390,3849
-57.508,-11.254,3835
-56.823,-11.309,3828
-5.067,-11.222,4644
-58.608,-11.140,3672
-5.452,-11.084,4136
-55.244,-11.008,3940
-51.636,-10.877,4299
-61.470,-1.084,3256
-55.461,-10.814,4037
-55.183,-1.085,4025
-52.735,-10.802,4288
-55.953,-10.558,3883
-55.116,-10.595,4023
-51.570,-10.644,4197
-50.511,-1.047,4457
-58.499,-10.338,3474
-55.407,-10.312,3953
-59.457,-10.173,3422
-54.947,-10.183,3918
-54.980,-10.227,3918
-52.396,-10.154,4076
-57.527,-10.000,3543
-55.179,-9.975,3855
-54.913,-9.963,3820
-5.112,-10.014,4248
-58.572,-9.901,3353
-56.087,-9.867,3806
-55.842,-9.950,3819
-57.825,-9.846,3447
-56.479,-9.659,3627
-59.226,-9.462,3236
-57.459,-9.540,3438
-55.040,-2.397,4548
-55.430,-23.892,4535
-54.406,-23.891,4593
-54.282,-2.394,4627
-54.284,-23.787,4634
-54.564,-2.367,4557
-55.015,-23.636,4522
-54.187,-23.478,4641
-55.528,-23.273,4506
-55.226,-23.106,4465
-54.200,-23.062,4608
-55.632,-22.943,4464
-54.607,-22.860,4599
-53.858,-22.656,4756
-54.821,-22.637,4598
-55.721,-22.530,4488
-55.151,-22.549,4528
-54.308,-22.481,4760
-53.351,-2.249,4858
-54.514,-22.379,4684
-54.438,-22.410,4742
-54.233,-2.242,4789
-54.169,-22.277,4790
-53.819,-2.231,4756
-53.271,-22.295,4816
-55.948,-2.219,4582
-54.813,-22.224,4618
-53.771,-22.153,4793
-53.344,-22.238,4778
-52.720,-22.186,4861
-56.527,-22.108,4601
-54.794,-22.081,4675
-57.028,-22.012,4577
-54.543,-21.804,4717
-5.788,-21.699,4703
-52.423,-21.716,4960
-55.168,-2.161,4629
-56.112,-21.459,4732
-56.149,-21.480,4732
-54.383,-21.466,4717
-52.834,-21.302,4937
-52.037,-21.255,5047
-55.828,-21.158,4770
-5.648,-21.127,4640
-54.970,-20.931,4792
-51.701,-20.785,5099
-55.282,-20.690,4845
-56.675,-20.552,4629
-55.811,-20.483,4895
-55.787,-2.047,4877
-54.865,-20.438,4877
-54.630,-20.450,4780
-53.759,-2.045,4837
-52.879,-20.446,4935
-51.420,-20.364,5088
-5.638,-2.024,4745
-54.400,-20.139,4783
-51.097,-20.088,5105
-54.890,-19.954,4861
-5.436,-19.921,4729
-54.832,-19.830,4865
-51.929,-19.728,5029
-51.191,-19.675,5173
-54.044,-19.535,4999
-54.986,-19.448,4899
-54.578,-19.392,4665
-51.732,-19.118,5090
-57.652,-19.008,4590
-57.598,-19.009,4644
-53.013,-19.024,4927
-54.845,-18.918,4859
-52.627,-18.789,4718
-53.642,-18.683,5065
-54.751,-18.502,4957
-53.129,-18.544,4762
-53.705,-1.833,5063
-54.554,-18.101,4948
-54.754,-17.579,4645
-46.318,-22.855,4301
-46.224,-2.277,4269
-46.150,-2.275,4331
-46.373,-22.743,4275
-4.586,-2.266,3965
-45.738,-22.741,4220
-46.362,-22.610,4393
-46.177,-22.587,4062
-46.025,-22.627,4265
-46.058,-2.261,4265
-45.781,-22.554,4371
-46.144,-2.247,4121
-46.019,-22.458,4146
-45.926,-22.550,4327
-45.613,-22.471,4371
-45.495,-22.525,4418
-4.536,-22.537,4353
-45.280,-22.504,4056
-46.573,-2.243,4606
-46.350,-22.439,4582
-46.098,-22.370,4296
-45.781,-22.352,4435
-45.533,-22.395,4474
-45.460,-2.242,4448
-45.165,-22.448,3953
-44.971,-22.388,4347
-4.662,-22.286,4543
-4.637,-22.278,4484
-46.327,-2.231,4484
-46.166,-22.271,4383
-45.526,-22.325,4341
-45.378,-22.305,4193
-45.165,-22.252,4042
-45.097,-22.327,4368
-44.939,-22.295,4527
-44.868,-22.286,4390
-46.614,-22.202,4490
-46.180,-22.164,4231
-45.939,-22.227,4353
-45.704,-22.247,4426
-4.576,-22.159,4426
-45.457,-22.158,4266
-45.466,-22.239,4266
-45.268,-22.209,4241
-44.975,-22.197,4495
-44.977,-22.219,4495
-44.642,-22.172,3842
-44.398,-22.170,3727
-44.237,-22.207,3749
-46.437,-22.061,4283
-46.192,-22.102,4068
-46.043,-22.149,4061
-45.546,-22.065,4404
-45.513,-22.116,4404
-45.266,-2.207,4311
-45.131,-22.121,4343
-45.047,-22.056,4450
-4.505,-22.117,4450
-44.098,-22.148,3819
-43.830,-22.087,3848
-46.339,-22.030,4146
-45.955,-22.046,4127
-45.839,-22.028,4298
-45.696,-22.043,4419
-45.350,-21.968,4263
-45.292,-21.989,4397
-44.932,-21.976,4477
-44.888,-21.958,4523
-44.605,-21.974,4180
-44.464,-22.001,4115
-44.321,-2.203,4033
-43.703,-21.960,3768
-43.309,-21.964,3915
-43.159,-21.952,3989
-4.306,-22.000,4044
-46.385,-21.919,4240
-45.930,-21.929,4229
-45.786,-21.874,4416
-45.590,-21.894,4345
-45.087,-21.878,4418
-44.513,-21.886,4164
-44.518,-21.914,4164
-44.256,-21.911,4014
-44.189,-21.948,3947
-43.936,-21.860,3816
-43.409,-21.945,3788
-43.314,-21.869,3850
-43.007,-21.871,3924
-4.272,-21.880,4141
-46.569,-21.785,4300
-45.966,-21.781,4328
-45.843,-2.177,4401
-45.700,-21.790,4438
-45.539,-21.758,4387
-45.401,-21.837,4421
-44.807,-21.841,4289
-43.794,-21.839,3748
-43.115,-21.835,3836
-42.943,-2.180,3905
-42.812,-21.761,3802
-42.538,-21.768,4176
-46.384,-21.731,4404
-46.239,-21.708,4379
-45.922,-21.678,4360
-45.252,-21.693,4378
-44.985,-21.726,4296
-44.606,-21.680,4247
-44.443,-21.705,4119
-44.312,-21.742,4124
-43.743,-21.708,3778
-43.215,-21.674,3800
-43.056,-21.724,3969
-43.034,-21.731,3969
-4.296,-21.698,3955
-42.458,-21.742,4178
-42.344,-21.656,4270
-46.391,-21.642,4472
-45.570,-21.609,4541
-45.437,-21.556,4444
-45.070,-21.584,4330
-44.105,-21.599,4148
-43.917,-21.566,3987
-43.758,-21.602,3772
-43.256,-21.590,3936
-43.017,-21.629,4031
-42.830,-21.609,4095
-46.392,-21.470,4416
-46.191,-21.510,4537
-46.042,-21.545,4578
-45.738,-2.155,4602
-45.220,-21.464,4374
-44.904,-2.152,4435
-44.645,-21.490,4347
-44.329,-21.484,4221
-44.194,-21.470,4144
-43.507,-21.550,3752
-43.550,-21.464,3752
-43.313,-21.510,3831
-43.117,-21.465,4044
-4.320,-21.537,4044
-43.007,-21.539,4114
-42.962,-21.461,4147
-42.643,-21.530,4344
-4.247,-21.529,4390
-46.941,-21.360,4814
-46.522,-21.370,4446
-46.143,-21.358,4504
-45.948,-21.426,4559
-4.583,-21.409,4580
-45.511,-21.370,4485
-44.916,-21.403,4458
-43.964,-21.434,4069
-43.238,-21.364,3946
-43.033,-21.357,4138
-42.813,-21.418,4143
-42.474,-2.137,4335
-42.313,-21.375,4302
-46.708,-21.306,4628
-46.797,-21.301,4628
-46.364,-21.328,4408
-44.873,-21.318,4532
-44.657,-21.301,4413
-43.746,-21.322,3922
-43.409,-21.292,3846
-43.450,-21.341,3846
-4.337,-21.345,3934
-43.018,-2.128,4165
-42.807,-21.320,4305
-42.858,-21.319,4305
-42.553,-21.290,4218
-46.976,-21.188,4611
-46.574,-21.250,4396
-46.139,-21.249,4487
-45.757,-21.238,4592
-45.501,-21.245,4594
-4.544,-21.186,4630
-45.235,-21.233,4642
-45.064,-21.188,4637
-45.001,-21.249,4637
-44.924,-21.174,4549
-44.748,-21.155,4482
-44.614,-21.217,4377
-43.972,-21.191,4146
-43.772,-2.115,4003
-43.771,-21.222,4003
-43.561,-21.244,3728
-4.333,-21.198,3892
-43.213,-2.116,3891
-43.013,-21.178,4085
-4.286,-21.204,4317
-42.789,-21.156,4257
-42.613,-21.203,4113
-42.213,-21.155,4526
-42.238,-21.245,4526
-47.046,-21.076,4707
-46.613,-21.131,4504
-46.416,-21.129,4433
-46.205,-21.097,4412
-45.828,-21.113,4613
-45.562,-21.093,4626
-44.473,-2.113,4316
-44.221,-21.125,4218
-4.425,-21.132,4218
-44.175,-21.111,4192
-44.021,-21.114,4168
-44.078,-21.060,4168
-43.760,-21.065,4071
-43.518,-21.144,3780
-42.936,-21.121,4127
-4.264,-21.074,4243
-42.370,-21.130,4460
-42.188,-21.101,4458
-46.736,-21.014,4629
-46.518,-21.015,4635
-46.115,-20.974,4600
-45.180,-21.024,4605
-44.754,-21.033,4406
-44.321,-2.103,4273
-4.422,-21.028,4235
-43.811,-20.957,4219
-43.582,-21.036,3981
-43.407,-21.029,3964
-43.184,-2.098,3923
-43.001,-20.992,3964
-42.837,-21.013,4256
-4.272,-21.010,4405
-42.512,-20.982,3935
-42.111,-21.020,4265
-46.984,-20.917,4822
-46.712,-20.851,4784
-46.388,-20.864,4734
-45.831,-20.941,4689
-45.517,-20.874,4690
-45.392,-20.944,4623
-45.270,-20.894,4550
-45.129,-20.901,4554
-4.492,-20.944,4486
-44.510,-20.908,4415
-44.241,-20.918,4262
-44.080,-20.914,4234
-43.742,-20.871,4092
-43.622,-20.918,4051
-43.472,-20.856,4056
-43.363,-20.903,4011
-43.091,-20.916,3966
-42.976,-20.876,3988
-42.801,-2.085,4167
-42.837,-20.926,4167
-42.346,-20.890,4212
-42.240,-20.868,4276
-42.023,-20.909,4516
-47.097,-20.780,4854
-45.916,-20.764,4834
-45.277,-20.770,4557
-43.935,-2.079,4319
-43.817,-20.833,4272
-43.695,-20.787,4127
-4.347,-20.791,4169
-43.340,-20.798,4035
-43.241,-20.842,3962
-43.190,-2.077,3992
-42.875,-20.756,4056
-42.793,-20.791,4134
-42.655,-20.841,4268
-42.268,-20.793,4301
-42.152,-20.827,4207
-42.022,-20.810,4442
-46.863,-20.742,4950
-46.753,-2.074,4975
-46.609,-20.720,4958
-46.313,-20.718,4843
-44.984,-20.704,4628
-44.829,-20.699,4694
-4.449,-20.654,4609
-44.334,-20.666,4530
-44.066,-20.671,4350
-43.886,-2.074,4381
-4.379,-20.664,4331
-43.615,-20.677,4212
-43.494,-20.691,4107
-43.297,-20.684,3985
-43.084,-20.665,4016
-42.857,-20.657,4025
-42.718,-20.707,4117
-4.262,-20.687,4321
-42.518,-20.669,4192
-42.279,-20.727,4275
-42.032,-20.735,4404
-41.912,-20.651,4354
-41.930,-20.696,4354
-47.058,-20.617,4805
-46.921,-20.584,4858
-46.508,-20.636,4849
-46.050,-20.617,4731
-45.160,-20.630,4698
-44.874,-2.056,4800
-43.952,-20.625,4468
-43.010,-2.057,4037
-42.713,-20.597,4131
-42.144,-20.614,4301
-47.123,-20.462,4835
-45.959,-20.477,4796
-45.805,-20.483,4743
-45.427,-20.462,4756
-45.127,-20.471,4763
-44.479,-20.509,4784
-44.225,-2.047,4647
-43.990,-20.534,4528
-43.851,-20.496,4300
-43.697,-20.527,4222
-43.196,-20.488,4000
-42.801,-20.506,4113
-42.665,-20.455,4421
-42.483,-20.475,3986
-42.331,-20.522,3898
-42.200,-20.515,4031
-41.906,-20.529,4046
-47.277,-20.398,5012
-45.663,-20.371,4889
-45.562,-20.448,4826
-44.768,-20.444,4928
-44.488,-20.395,4693
-44.334,-20.393,4703
-44.028,-20.408,4790
-43.414,-2.038,3720
-43.144,-20.360,4138
-42.898,-20.412,4245
-42.737,-20.353,4235
-42.798,-20.430,4235
-42.252,-20.384,4141
-42.154,-20.394,3898
-4.210,-20.447,3807
-41.959,-20.360,3904
-41.967,-20.421,3904
-41.874,-20.432,3842
-49.201,-20.283,5070
-46.846,-20.347,4787
-46.369,-20.334,4579
-45.901,-20.287,4914
-45.538,-20.287,4946
-4.521,-20.257,4769
-45.007,-20.276,4884
-44.307,-2.027,4741
-44.237,-20.331,4799
-44.051,-20.340,4802
-43.804,-20.251,4276
-43.041,-20.287,4153
-42.605,-20.319,4372
-42.475,-20.300,4260
-42.341,-20.288,4193
-42.028,-20.258,3817
-41.879,-2.026,3829
-46.364,-20.250,4654
-45.712,-20.178,5022
-44.767,-20.192,4983
-44.422,-20.199,4793
-4.420,-20.152,4810
-4.296,-20.163,4092
-42.900,-20.242,4092
-42.817,-20.238,4300
-42.738,-20.244,4364
-42.647,-2.023,4397
-42.525,-20.174,4420
-42.269,-20.171,4181
-41.985,-20.241,3926
-41.798,-20.206,4045
-41.623,-20.154,4037
-4.870,-2.014,5030
-48.107,-2.006,4983
-45.502,-20.145,5051
-45.295,-20.086,4843
-44.892,-20.145,5034
-44.581,-20.082,4868
-44.300,-20.071,4902
-44.189,-20.059,4876
-43.788,-2.009,4620
-43.407,-20.074,3803
-43.054,-20.110,3968
-42.849,-20.101,4077
-42.451,-20.107,4482
-42.009,-20.135,3550
-41.928,-20.104,3894
-48.936,-20.026,5010
-47.775,-19.974,5022
-46.225,-19.995,4654
-45.976,-20.017,5042
-45.541,-20.024,5087
-45.086,-19.952,4993
-44.860,-19.983,5046
-4.443,-1.999,4903
-44.341,-19.956,4939
-44.201,-19.967,5000
-44.275,-20.048,5000
-4.415,-20.037,4958
-44.057,-20.026,4792
-4.380,-1.997,4637
-43.851,-19.976,4637
-43.411,-19.961,4029
-42.269,-20.041,4165
-41.749,-20.006,4068
-41.690,-20.046,4125
-49.773,-19.862,5021
-49.371,-19.902,5039
-48.703,-19.910,5012
-48.384,-19.918,5056
-47.545,-19.937,4922
-46.822,-19.923,4666
-46.020,-1.989,4984
-45.168,-19.945,5043
-4.499,-19.872,4968
-44.707,-19.948,5040
-44.612,-19.854,4961
-44.432,-19.889,4988
-44.054,-19.933,4891
-43.927,-19.911,4858
-43.827,-19.885,4810
-43.671,-19.883,4536
-43.476,-19.939,3989
-4.317,-1.993,3948
-42.971,-19.868,4010
-42.704,-19.922,4258
-42.133,-19.873,4035
-41.691,-19.933,4204
-4.857,-19.764,5006
-46.383,-19.753,4695
-45.905,-19.825,4921
-45.680,-19.792,5127
-45.415,-19.842,5149
-4.431,-1.976,5056
-44.085,-19.763,4940
-43.366,-19.823,4124
-43.174,-19.813,4047
-43.031,-1.976,4101
-43.093,-19.831,4101
-4.278,-1.984,4030
-42.399,-19.837,4545
-4.232,-19.836,4292
-42.130,-19.787,4011
-42.076,-19.760,3787
-41.717,-19.800,4037
-41.608,-19.763,4231
-4.144,-19.813,4292
-50.690,-19.699,5129
-5.020,-1.973,5088
-49.081,-1.970,5050
-4.831,-1.966,5031
-47.939,-19.748,4947
-4.617,-19.695,4682
-45.252,-19.730,5170
-45.025,-19.716,5128
-44.806,-1.973,5042
-44.897,-19.748,5042
-44.556,-1.970,5093
-43.924,-19.689,5048
-4.396,-19.698,5048
-43.693,-19.666,5011
-43.583,-19.688,4641
-43.474,-19.707,4282
-42.878,-19.654,4133
-42.733,-19.710,4104
-42.408,-19.728,4538
-50.582,-19.552,5141
-46.942,-1.959,4946
-44.661,-19.629,5093
-4.445,-1.956,5099
-4.404,-1.962,5057
-44.087,-19.555,5057
-43.994,-19.629,5096
-43.232,-19.624,4084
-42.751,-19.648,4305
-4.265,-19.576,4205
-42.295,-19.599,4065
-42.231,-19.622,4065
-42.106,-19.636,4039
-41.970,-19.602,3858
-41.634,-19.621,4212
-49.488,-19.534,5052
-46.547,-1.949,4865
-45.966,-19.526,4925
-45.600,-19.465,5210
-4.468,-1.952,5178
-4.445,-1.953,5161
-44.394,-19.490,5153
-44.242,-19.457,5081
-44.159,-19.475,5136
-44.131,-19.548,5136
-4.375,-1.951,5188
-42.628,-19.518,3949
-4.255,-19.471,4288
-42.118,-19.547,4037
-42.012,-19.527,3957
-41.980,-19.500,3894
-4.108,-19.501,4529
-44.747,-19.442,5214
-44.063,-19.368,5228
-43.322,-19.417,3954
-43.139,-19.351,4197
-4.311,-1.945,4197
-42.545,-19.367,4107
-4.242,-1.941,4432
-42.215,-19.439,4215
-42.256,-19.424,4215
-42.114,-19.370,4169
-41.732,-19.418,3893
-41.382,-19.358,4010
-4.118,-19.400,4431
-4.893,-19.309,5046
-47.529,-1.931,5027
-47.293,-19.349,5043
-46.047,-19.309,4830
-45.557,-19.271,5259
-45.238,-19.321,5265
-44.405,-19.274,5210
-44.419,-19.298,5210
-4.396,-1.929,5313
-43.175,-1.929,4315
-4.216,-1.934,4241
-42.012,-19.279,4103
-41.247,-19.320,4390
-4.979,-19.215,5111
-4.767,-19.167,4965
-47.464,-19.228,5103
-46.246,-19.191,4965
-45.968,-19.222,4969
-45.456,-19.152,5348
-45.015,-19.226,5328
-44.250,-1.920,5288
-4.403,-1.924,5413
-4.371,-1.917,5308
-43.381,-19.219,4104
-4.325,-1.923,4073
-43.020,-19.235,4163
-42.608,-19.225,4396
-42.678,-19.173,4396
-42.483,-19.220,4366
-42.330,-19.226,4368
-4.224,-19.156,4401
-42.051,-1.921,4214
-42.080,-19.153,4214
-4.210,-1.924,4214
-41.863,-19.174,4192
-41.474,-19.179,4528
-46.682,-19.110,5013
-45.712,-19.149,5185
-44.323,-19.123,5278
-43.139,-19.088,4061
-42.926,-19.052,4108
-42.710,-19.057,4281
-42.550,-19.067,4002
-41.862,-19.075,4256
-49.464,-18.978,5083
-47.919,-19.037,4991
-47.463,-18.987,4887
-46.313,-18.998,5062
-46.155,-1.904,5088
-4.596,-19.004,5091
-44.041,-18.997,5539
-43.422,-19.035,4144
-43.255,-18.962,4174
-41.970,-18.975,4366
-4.165,-18.985,4475
-4.154,-19.001,4406
-41.224,-18.981,4333
-4.110,-18.965,4032
-4.888,-1.887,5049
-48.275,-18.915,5073
-4.758,-18.885,4991
-46.994,-18.938,5052
-46.673,-18.946,5117
-4.554,-18.905,5395
-43.080,-18.891,4046
-41.956,-18.855,4292
-41.363,-18.910,4206
-50.121,-18.842,5237
-4.680,-18.845,5061
-46.402,-1.877,5181
-45.498,-18.770,5517
-44.901,-18.755,5504
-44.431,-18.753,5465
-43.677,-18.803,4389
-42.932,-18.772,4030
-42.702,-18.816,3882
-42.622,-18.805,3862
-42.439,-18.824,3760
-42.477,-18.820,3760
-42.363,-18.783,3842
-42.289,-18.844,4012
-41.478,-1.878,4271
-41.315,-18.762,4280
-40.988,-18.777,4150
-4.994,-18.693,5198
-4.957,-18.687,5139
-4.920,-18.722,5197
-4.770,-18.740,5160
-47.492,-18.731,5174
-4.436,-1.873,5505
-43.364,-18.734,4188
-43.076,-18.666,4108
-41.406,-18.664,4135
-41.163,-18.724,4390
-49.202,-18.586,5230
-4.871,-1.859,5095
-48.194,-1.865,5198
-47.872,-18.577,5332
-46.513,-18.578,5165
-45.359,-18.600,5558
-4.406,-1.864,5525
-4.356,-1.861,4627
-43.375,-18.600,4249
-42.280,-1.862,3915
-41.912,-18.556,4364
-41.917,-18.591,4364
-41.489,-18.596,4075
