LON,LAT,ANNUAL
-51.549,-26.301,3429
-51.449,-26.301,3320
-51.349,-26.301,3248
-51.249,-26.301,3237
-51.149,-26.301,3206
-51.049,-26.301,3136
-50.949,-26.301,3092
-50.849,-26.301,3059
-50.749,-26.301,3064
-50.649,-26.301,3063
-50.549,-26.301,3068
-50.449,-26.301,3048
-50.349,-26.301,3055
-50.249,-26.301,3032
-50.149,-26.301,3063
-50.049,-26.301,3132
-49.949,-26.301,3136
-49.849,-26.301,3111
-49.749,-26.301,3074
-49.649,-26.301,3050
-49.549,-26.301,3020
-49.449,-26.301,2955
-49.349,-26.301,2900
-49.249,-26.301,2814
-49.149,-26.301,2627
-49.049,-26.301,2459
-48.949,-26.301,2313
-48.849,-26.301,2594
-48.749,-26.301,2832
-48.649,-26.301,2857
-48.549,-26.301,3139
-53.749,-26.201,4509
-53.649,-26.201,4517
-53.549,-26.201,4569
-53.449,-26.201,4567
-53.349,-26.201,4502
-53.249,-26.201,4443
-53.149,-26.201,4450
-53.049,-26.201,4487
-52.949,-26.201,4479
-52.849,-26.201,4483
-52.749,-26.201,4491
-52.649,-26.201,4456
-52.549,-26.201,4491
-52.449,-26.201,4474
-52.349,-26.201,4409
-52.249,-26.201,4343
-52.149,-26.201,4283
-52.049,-26.201,4189
-51.949,-26.201,4061
-51.849,-26.201,3917
-51.749,-26.201,3812
-51.649,-26.201,3607
-51.549,-26.201,3409
-51.449,-26.201,3369
-51.349,-26.201,3316
-51.249,-26.201,3277
-51.149,-26.201,3220
-51.049,-26.201,3155
-50.949,-26.201,3065
-50.849,-26.201,2987
-50.749,-26.201,2983
-50.649,-26.201,3012
-50.549,-26.201,3030
-50.449,-26.201,3042
-50.349,-26.201,3043
-50.249,-26.201,3084
-50.149,-26.201,3119
-50.049,-26.201,3152
-49.949,-26.201,3145
-49.849,-26.201,3127
-49.749,-26.201,3089
-49.649,-26.201,3080
-49.549,-26.201,3054
-49.449,-26.201,3003
-49.349,-26.201,2973
-49.249,-26.201,2958
-49.149,-26.201,2794
-49.049,-26.201,2586
-48.949,-26.201,2394
-48.849,-26.201,2495
-48.749,-26.201,2675
-48.649,-26.201,2739
-48.549,-26.201,3163
-48.449,-26.201,3408
-53.749,-26.101,4559
-53.649,-26.101,4558
-53.549,-26.101,4628
-53.449,-26.101,4615
-53.349,-26.101,4529
-53.249,-26.101,4465
-53.149,-26.101,4454
-53.049,-26.101,4486
-52.949,-26.101,4530
-52.849,-26.101,4534
-52.749,-26.101,4535
-52.649,-26.101,4512
-52.549,-26.101,4498
-52.449,-26.101,4462
-52.349,-26.101,4381
-52.249,-26.101,4350
-52.149,-26.101,4354
-52.049,-26.101,4307
-51.949,-26.101,4185
-51.849,-26.101,3975
-51.749,-26.101,3826
-51.649,-26.101,3673
-51.549,-26.101,3504
-51.449,-26.101,3424
-51.349,-26.101,3360
-51.249,-26.101,3319
-51.149,-26.101,3290
-51.049,-26.101,3247
-50.949,-26.101,3109
-50.849,-26.101,2964
-50.749,-26.101,2992
-50.649,-26.101,3029
-50.549,-26.101,3055
-50.449,-26.101,3064
-50.349,-26.101,3089
-50.249,-26.101,3125
-50.149,-26.101,3146
-50.049,-26.101,3181
-49.949,-26.101,3166
-49.849,-26.101,3120
-49.749,-26.101,3100
-49.649,-26.101,3123
-49.549,-26.101,3114
-49.449,-26.101,3098
-49.349,-26.101,3086
-49.249,-26.101,3030
-49.149,-26.101,2982
-49.049,-26.101,2813
-48.949,-26.101,2426
-48.849,-26.101,2281
-48.749,-26.101,2537
-48.649,-26.101,2804
-48.549,-26.101,3205
-53.849,-26.001,4593
-53.749,-26.001,4590
-53.649,-26.001,4596
-53.549,-26.001,4644
-53.449,-26.001,4600
-53.349,-26.001,4550
-53.249,-26.001,4530
-53.149,-26.001,4513
-53.049,-26.001,4520
-52.949,-26.001,4555
-52.849,-26.001,4570
-52.749,-26.001,4561
-52.649,-26.001,4503
-52.549,-26.001,4488
-52.449,-26.001,4482
-52.349,-26.001,4406
-52.249,-26.001,4395
-52.149,-26.001,4428
-52.049,-26.001,4372
-51.949,-26.001,4216
-51.849,-26.001,3999
-51.749,-26.001,3833
-51.649,-26.001,3754
-51.549,-26.001,3540
-51.449,-26.001,3439
-51.349,-26.001,3410
-51.249,-26.001,3409
-51.149,-26.001,3376
-51.049,-26.001,3274
-50.949,-26.001,3114
-50.849,-26.001,3018
-50.749,-26.001,3037
-50.649,-26.001,3038
-50.549,-26.001,3040
-50.449,-26.001,3073
-50.349,-26.001,3109
-50.249,-26.001,3142
-50.149,-26.001,3180
-50.049,-26.001,3195
-49.949,-26.001,3174
-49.849,-26.001,3180
-49.749,-26.001,3164
-49.649,-26.001,3153
-49.549,-26.001,3155
-49.449,-26.001,3133
-49.349,-26.001,3106
-49.249,-26.001,3054
-49.149,-26.001,3015
-49.049,-26.001,2914
-48.949,-26.001,2527
-48.849,-26.001,2219
-48.749,-26.001,2489
-48.649,-26.001,2836
-48.549,-26.001,3125
-53.849,-25.901,4615
-53.749,-25.901,4640
-53.649,-25.901,4645
-53.549,-25.901,4657
-53.449,-25.901,4603
-53.349,-25.901,4590
-53.249,-25.901,4591
-53.149,-25.901,4573
-53.049,-25.901,4565
-52.949,-25.901,4603
-52.849,-25.901,4613
-52.749,-25.901,4560
-52.649,-25.901,4520
-52.549,-25.901,4502
-52.449,-25.901,4522
-52.349,-25.901,4470
-52.249,-25.901,4480
-52.149,-25.901,4486
-52.049,-25.901,4379
-51.949,-25.901,4234
-51.849,-25.901,4093
-51.749,-25.901,3937
-51.649,-25.901,3873
-51.549,-25.901,3684
-51.449,-25.901,3545
-51.349,-25.901,3475
-51.249,-25.901,3473
-51.149,-25.901,3415
-51.049,-25.901,3293
-50.949,-25.901,3134
-50.849,-25.901,3082
-50.749,-25.901,3119
-50.649,-25.901,3081
-50.549,-25.901,3066
-50.449,-25.901,3099
-50.349,-25.901,3129
-50.249,-25.901,3179
-50.149,-25.901,3235
-50.049,-25.901,3245
-49.949,-25.901,3235
-49.849,-25.901,3230
-49.749,-25.901,3222
-49.649,-25.901,3192
-49.549,-25.901,3188
-49.449,-25.901,3161
-49.349,-25.901,3134
-49.249,-25.901,3058
-49.149,-25.901,3029
-49.049,-25.901,2941
-48.949,-25.901,2548
-48.849,-25.901,2330
-48.749,-25.901,2532
-48.649,-25.901,2830
-48.549,-25.901,2953
-53.849,-25.801,4640
-53.749,-25.801,4653
-53.649,-25.801,4654
-53.549,-25.801,4660
-53.449,-25.801,4640
-53.349,-25.801,4646
-53.249,-25.801,4613
-53.149,-25.801,4590
-53.049,-25.801,4580
-52.949,-25.801,4626
-52.849,-25.801,4610
-52.749,-25.801,4602
-52.649,-25.801,4574
-52.549,-25.801,4565
-52.449,-25.801,4602
-52.349,-25.801,4553
-52.249,-25.801,4529
-52.149,-25.801,4515
-52.049,-25.801,4411
-51.949,-25.801,4292
-51.849,-25.801,4204
-51.749,-25.801,4081
-51.649,-25.801,3999
-51.549,-25.801,3853
-51.449,-25.801,3694
-51.349,-25.801,3529
-51.249,-25.801,3474
-51.149,-25.801,3416
-51.049,-25.801,3320
-50.949,-25.801,3174
-50.849,-25.801,3139
-50.749,-25.801,3175
-50.649,-25.801,3156
-50.549,-25.801,3158
-50.449,-25.801,3168
-50.349,-25.801,3175
-50.249,-25.801,3186
-50.149,-25.801,3254
-50.049,-25.801,3272
-49.949,-25.801,3303
-49.849,-25.801,3296
-49.749,-25.801,3259
-49.649,-25.801,3218
-49.549,-25.801,3210
-49.449,-25.801,3195
-49.349,-25.801,3145
-49.249,-25.801,3089
-49.149,-25.801,3046
-49.049,-25.801,2811
-48.949,-25.801,2548
-48.849,-25.801,2487
-48.749,-25.801,2505
-48.649,-25.801,2621
-48.549,-25.801,2689
-54.449,-25.701,4626
-53.849,-25.701,4616
-53.749,-25.701,4627
-53.649,-25.701,4638
-53.549,-25.701,4637
-53.449,-25.701,4649
-53.349,-25.701,4632
-53.249,-25.701,4628
-53.149,-25.701,4611
-53.049,-25.701,4599
-52.949,-25.701,4566
-52.849,-25.701,4566
-52.749,-25.701,4570
-52.649,-25.701,4545
-52.549,-25.701,4522
-52.449,-25.701,4541
-52.349,-25.701,4503
-52.249,-25.701,4483
-52.149,-25.701,4468
-52.049,-25.701,4362
-51.949,-25.701,4306
-51.849,-25.701,4264
-51.749,-25.701,4179
-51.649,-25.701,4142
-51.549,-25.701,4016
-51.449,-25.701,3854
-51.349,-25.701,3680
-51.249,-25.701,3492
-51.149,-25.701,3430
-51.049,-25.701,3389
-50.949,-25.701,3228
-50.849,-25.701,3250
-50.749,-25.701,3267
-50.649,-25.701,3251
-50.549,-25.701,3265
-50.449,-25.701,3296
-50.349,-25.701,3271
-50.249,-25.701,3278
-50.149,-25.701,3298
-50.049,-25.701,3335
-49.949,-25.701,3341
-49.849,-25.701,3371
-49.749,-25.701,3376
-49.649,-25.701,3310
-49.549,-25.701,3260
-49.449,-25.701,3220
-49.349,-25.701,3169
-49.249,-25.701,3146
-49.149,-25.701,3074
-49.049,-25.701,2859
-48.949,-25.701,2603
-48.849,-25.701,2390
-48.749,-25.701,2420
-48.649,-25.701,2400
-48.549,-25.701,2570
-48.449,-25.701,2990
-54.649,-25.601,4618
-54.549,-25.601,4622
-54.449,-25.601,4595
-54.349,-25.601,4607
-54.249,-25.601,4604
-54.149,-25.601,4599
-54.049,-25.601,4603
-53.949,-25.601,4571
-53.849,-25.601,4557
-53.749,-25.601,4577
-53.649,-25.601,4583
-53.549,-25.601,4604
-53.449,-25.601,4601
-53.349,-25.601,4599
-53.249,-25.601,4593
-53.149,-25.601,4576
-53.049,-25.601,4569
-52.949,-25.601,4547
-52.849,-25.601,4524
-52.749,-25.601,4513
-52.649,-25.601,4442
-52.549,-25.601,4459
-52.449,-25.601,4476
-52.349,-25.601,4399
-52.249,-25.601,4412
-52.149,-25.601,4466
-52.049,-25.601,4379
-51.949,-25.601,4306
-51.849,-25.601,4258
-51.749,-25.601,4168
-51.649,-25.601,4118
-51.549,-25.601,4043
-51.449,-25.601,3971
-51.349,-25.601,3821
-51.249,-25.601,3526
-51.149,-25.601,3405
-51.049,-25.601,3367
-50.949,-25.601,3328
-50.849,-25.601,3361
-50.749,-25.601,3335
-50.649,-25.601,3337
-50.549,-25.601,3367
-50.449,-25.601,3378
-50.349,-25.601,3377
-50.249,-25.601,3381
-50.149,-25.601,3394
-50.049,-25.601,3415
-49.949,-25.601,3421
-49.849,-25.601,3436
-49.749,-25.601,3446
-49.649,-25.601,3349
-49.549,-25.601,3278
-49.449,-25.601,3229
-49.349,-25.601,3184
-49.249,-25.601,3166
-49.149,-25.601,3102
-49.049,-25.601,2983
-48.949,-25.601,2675
-48.849,-25.601,2425
-48.749,-25.601,2624
-48.649,-25.601,2600
-48.549,-25.601,2734
-48.449,-25.601,2938
-48.349,-25.601,3129
-48.249,-25.601,3257
-54.649,-25.501,4605
-54.549,-25.501,4642
-54.449,-25.501,4644
-54.349,-25.501,4613
-54.249,-25.501,4576
-54.149,-25.501,4544
-54.049,-25.501,4524
-53.949,-25.501,4493
-53.849,-25.501,4497
-53.749,-25.501,4504
-53.649,-25.501,4503
-53.549,-25.501,4526
-53.449,-25.501,4516
-53.349,-25.501,4532
-53.249,-25.501,4528
-53.149,-25.501,4493
-53.049,-25.501,4488
-52.949,-25.501,4497
-52.849,-25.501,4468
-52.749,-25.501,4462
-52.649,-25.501,4415
-52.549,-25.501,4450
-52.449,-25.501,4440
-52.349,-25.501,4358
-52.249,-25.501,4383
-52.149,-25.501,4419
-52.049,-25.501,4403
-51.949,-25.501,4351
-51.849,-25.501,4276
-51.749,-25.501,4191
-51.649,-25.501,4152
-51.549,-25.501,4074
-51.449,-25.501,3972
-51.349,-25.501,3812
-51.249,-25.501,3593
-51.149,-25.501,3431
-51.049,-25.501,3381
-50.949,-25.501,3468
-50.849,-25.501,3477
-50.749,-25.501,3485
-50.649,-25.501,3449
-50.549,-25.501,3436
-50.449,-25.501,3456
-50.349,-25.501,3468
-50.249,-25.501,3463
-50.149,-25.501,3481
-50.049,-25.501,3496
-49.949,-25.501,3502
-49.849,-25.501,3498
-49.749,-25.501,3459
-49.649,-25.501,3243
-49.549,-25.501,3199
-49.449,-25.501,3229
-49.349,-25.501,3224
-49.249,-25.501,3235
-49.149,-25.501,3163
-49.049,-25.501,3081
-48.949,-25.501,2633
-48.849,-25.501,2494
-48.749,-25.501,2785
-48.649,-25.501,2897
-48.549,-25.501,2798
-48.449,-25.501,2947
-48.349,-25.501,3069
-48.249,-25.501,3065
-54.649,-25.401,4586
-54.549,-25.401,4658
-54.449,-25.401,4705
-54.349,-25.401,4666
-54.249,-25.401,4597
-54.149,-25.401,4539
-54.049,-25.401,4500
-53.949,-25.401,4480
-53.849,-25.401,4445
-53.749,-25.401,4450
-53.649,-25.401,4435
-53.549,-25.401,4474
-53.449,-25.401,4496
-53.349,-25.401,4486
-53.249,-25.401,4501
-53.149,-25.401,4475
-53.049,-25.401,4499
-52.949,-25.401,4520
-52.849,-25.401,4490
-52.749,-25.401,4440
-52.649,-25.401,4413
-52.549,-25.401,4437
-52.449,-25.401,4461
-52.349,-25.401,4374
-52.249,-25.401,4385
-52.149,-25.401,4382
-52.049,-25.401,4377
-51.949,-25.401,4350
-51.849,-25.401,4268
-51.749,-25.401,4209
-51.649,-25.401,4168
-51.549,-25.401,4092
-51.449,-25.401,3969
-51.349,-25.401,3820
-51.249,-25.401,3586
-51.149,-25.401,3430
-51.049,-25.401,3491
-50.949,-25.401,3550
-50.849,-25.401,3592
-50.749,-25.401,3583
-50.649,-25.401,3514
-50.549,-25.401,3491
-50.449,-25.401,3546
-50.349,-25.401,3565
-50.249,-25.401,3552
-50.149,-25.401,3602
-50.049,-25.401,3585
-49.949,-25.401,3570
-49.849,-25.401,3536
-49.749,-25.401,3333
-49.649,-25.401,3160
-49.549,-25.401,3178
-49.449,-25.401,3236
-49.349,-25.401,3262
-49.249,-25.401,3220
-49.149,-25.401,3159
-49.049,-25.401,3117
-48.949,-25.401,2856
-48.849,-25.401,2512
-48.749,-25.401,2604
-48.649,-25.401,2749
-48.549,-25.401,2648
-48.449,-25.401,2860
-48.349,-25.401,2978
-48.249,-25.401,2832
-48.149,-25.401,2924
-54.549,-25.301,4643
-54.449,-25.301,4741
-54.349,-25.301,4696
-54.249,-25.301,4605
-54.149,-25.301,4555
-54.049,-25.301,4505
-53.949,-25.301,4479
-53.849,-25.301,4423
-53.749,-25.301,4424
-53.649,-25.301,4417
-53.549,-25.301,4444
-53.449,-25.301,4480
-53.349,-25.301,4469
-53.249,-25.301,4447
-53.149,-25.301,4455
-53.049,-25.301,4476
-52.949,-25.301,4513
-52.849,-25.301,4502
-52.749,-25.301,4437
-52.649,-25.301,4411
-52.549,-25.301,4452
-52.449,-25.301,4481
-52.349,-25.301,4413
-52.249,-25.301,4424
-52.149,-25.301,4384
-52.049,-25.301,4348
-51.949,-25.301,4326
-51.849,-25.301,4271
-51.749,-25.301,4221
-51.649,-25.301,4157
-51.549,-25.301,4098
-51.449,-25.301,3984
-51.349,-25.301,3860
-51.249,-25.301,3599
-51.149,-25.301,3492
-51.049,-25.301,3602
-50.949,-25.301,3626
-50.849,-25.301,3710
-50.749,-25.301,3692
-50.649,-25.301,3576
-50.549,-25.301,3565
-50.449,-25.301,3600
-50.349,-25.301,3629
-50.249,-25.301,3643
-50.149,-25.301,3679
-50.049,-25.301,3662
-49.949,-25.301,3627
-49.849,-25.301,3484
-49.749,-25.301,3188
-49.649,-25.301,3138
-49.549,-25.301,3161
-49.449,-25.301,3260
-49.349,-25.301,3292
-49.249,-25.301,3212
-49.149,-25.301,3165
-49.049,-25.301,3139
-48.949,-25.301,3058
-48.849,-25.301,2706
-48.749,-25.301,2383
-48.649,-25.301,2588
-48.549,-25.301,2618
-48.449,-25.301,2790
-48.349,-25.301,2831
-48.249,-25.301,2619
-48.149,-25.301,2559
-48.049,-25.301,2948
-54.449,-25.201,4769
-54.349,-25.201,4714
-54.249,-25.201,4626
-54.149,-25.201,4605
-54.049,-25.201,4549
-53.949,-25.201,4492
-53.849,-25.201,4410
-53.749,-25.201,4411
-53.649,-25.201,4407
-53.549,-25.201,4423
-53.449,-25.201,4454
-53.349,-25.201,4484
-53.249,-25.201,4424
-53.149,-25.201,4422
-53.049,-25.201,4442
-52.949,-25.201,4484
-52.849,-25.201,4485
-52.749,-25.201,4475
-52.649,-25.201,4478
-52.549,-25.201,4522
-52.449,-25.201,4537
-52.349,-25.201,4532
-52.249,-25.201,4485
-52.149,-25.201,4428
-52.049,-25.201,4391
-51.949,-25.201,4372
-51.849,-25.201,4291
-51.749,-25.201,4211
-51.649,-25.201,4163
-51.549,-25.201,4055
-51.449,-25.201,3981
-51.349,-25.201,3957
-51.249,-25.201,3748
-51.149,-25.201,3673
-51.049,-25.201,3724
-50.949,-25.201,3756
-50.849,-25.201,3830
-50.749,-25.201,3783
-50.649,-25.201,3698
-50.549,-25.201,3693
-50.449,-25.201,3666
-50.349,-25.201,3722
-50.249,-25.201,3748
-50.149,-25.201,3750
-50.049,-25.201,3741
-49.949,-25.201,3565
-49.849,-25.201,3242
-49.749,-25.201,3149
-49.649,-25.201,3131
-49.549,-25.201,3160
-49.449,-25.201,3287
-49.349,-25.201,3317
-49.249,-25.201,3284
-49.149,-25.201,3243
-49.049,-25.201,3146
-48.949,-25.201,3092
-48.849,-25.201,2947
-48.749,-25.201,2512
-48.649,-25.201,2476
-48.549,-25.201,2579
-48.449,-25.201,2594
-48.349,-25.201,2614
-48.249,-25.201,2489
-48.149,-25.201,2341
-48.049,-25.201,2724
-47.949,-25.201,2920
-54.449,-25.101,4757
-54.349,-25.101,4714
-54.249,-25.101,4642
-54.149,-25.101,4599
-54.049,-25.101,4583
-53.949,-25.101,4521
-53.849,-25.101,4463
-53.749,-25.101,4420
-53.649,-25.101,4399
-53.549,-25.101,4425
-53.449,-25.101,4461
-53.349,-25.101,4506
-53.249,-25.101,4445
-53.149,-25.101,4426
-53.049,-25.101,4454
-52.949,-25.101,4491
-52.849,-25.101,4527
-52.749,-25.101,4552
-52.649,-25.101,4597
-52.549,-25.101,4617
-52.449,-25.101,4592
-52.349,-25.101,4559
-52.249,-25.101,4519
-52.149,-25.101,4468
-52.049,-25.101,4413
-51.949,-25.101,4355
-51.849,-25.101,4282
-51.749,-25.101,4218
-51.649,-25.101,4173
-51.549,-25.101,4062
-51.449,-25.101,4056
-51.349,-25.101,4087
-51.249,-25.101,3922
-51.149,-25.101,3889
-51.049,-25.101,3916
-50.949,-25.101,3937
-50.849,-25.101,3932
-50.749,-25.101,3875
-50.649,-25.101,3808
-50.549,-25.101,3816
-50.449,-25.101,3824
-50.349,-25.101,3865
-50.249,-25.101,3869
-50.149,-25.101,3843
-50.049,-25.101,3782
-49.949,-25.101,3408
-49.849,-25.101,3196
-49.749,-25.101,3140
-49.649,-25.101,3125
-49.549,-25.101,3153
-49.449,-25.101,3250
-49.349,-25.101,3307
-49.249,-25.101,3309
-49.149,-25.101,3276
-49.049,-25.101,3191
-48.949,-25.101,3075
-48.849,-25.101,2984
-48.749,-25.101,2750
-48.649,-25.101,2706
-48.549,-25.101,2632
-48.449,-25.101,2473
-48.349,-25.101,2516
-48.249,-25.101,2496
-48.149,-25.101,2548
-48.049,-25.101,2789
-47.949,-25.101,2887
-47.849,-25.101,3265
-54.449,-25.001,4740
-54.349,-25.001,4706
-54.249,-25.001,4657
-54.149,-25.001,4616
-54.049,-25.001,4580
-53.949,-25.001,4547
-53.849,-25.001,4500
-53.749,-25.001,4484
-53.649,-25.001,4455
-53.549,-25.001,4447
-53.449,-25.001,4438
-53.349,-25.001,4464
-53.249,-25.001,4466
-53.149,-25.001,4459
-53.049,-25.001,4509
-52.949,-25.001,4579
-52.849,-25.001,4609
-52.749,-25.001,4631
-52.649,-25.001,4656
-52.549,-25.001,4632
-52.449,-25.001,4583
-52.349,-25.001,4563
-52.249,-25.001,4537
-52.149,-25.001,4508
-52.049,-25.001,4453
-51.949,-25.001,4401
-51.849,-25.001,4312
-51.749,-25.001,4223
-51.649,-25.001,4172
-51.549,-25.001,4116
-51.449,-25.001,4163
-51.349,-25.001,4179
-51.249,-25.001,4145
-51.149,-25.001,4051
-51.049,-25.001,4059
-50.949,-25.001,4015
-50.849,-25.001,3984
-50.749,-25.001,3922
-50.649,-25.001,3875
-50.549,-25.001,3872
-50.449,-25.001,3861
-50.349,-25.001,3936
-50.249,-25.001,3953
-50.149,-25.001,3930
-50.049,-25.001,3658
-49.949,-25.001,3388
-49.849,-25.001,3262
-49.749,-25.001,3125
-49.649,-25.001,3070
-49.549,-25.001,3096
-49.449,-25.001,3164
-49.349,-25.001,3236
-49.249,-25.001,3297
-49.149,-25.001,3294
-49.049,-25.001,3243
-48.949,-25.001,3125
-48.849,-25.001,2999
-48.749,-25.001,2866
-48.649,-25.001,2833
-48.549,-25.001,2846
-48.449,-25.001,2748
-48.349,-25.001,2662
-48.249,-25.001,2547
-48.149,-25.001,2424
-48.049,-25.001,2612
-47.949,-25.001,2797
-47.849,-25.001,3140
-54.449,-24.901,4697
-54.349,-24.901,4729
-54.249,-24.901,4656
-54.149,-24.901,4623
-54.049,-24.901,4592
-53.949,-24.901,4561
-53.849,-24.901,4536
-53.749,-24.901,4518
-53.649,-24.901,4492
-53.549,-24.901,4496
-53.449,-24.901,4477
-53.349,-24.901,4502
-53.249,-24.901,4526
-53.149,-24.901,4540
-53.049,-24.901,4575
-52.949,-24.901,4631
-52.849,-24.901,4646
-52.749,-24.901,4661
-52.649,-24.901,4668
-52.549,-24.901,4632
-52.449,-24.901,4598
-52.349,-24.901,4571
-52.249,-24.901,4551
-52.149,-24.901,4524
-52.049,-24.901,4484
-51.949,-24.901,4446
-51.849,-24.901,4282
-51.749,-24.901,4153
-51.649,-24.901,4160
-51.549,-24.901,4225
-51.449,-24.901,4243
-51.349,-24.901,4230
-51.249,-24.901,4217
-51.149,-24.901,4189
-51.049,-24.901,4126
-50.949,-24.901,4013
-50.849,-24.901,3973
-50.749,-24.901,3947
-50.649,-24.901,3986
-50.549,-24.901,3998
-50.449,-24.901,3996
-50.349,-24.901,4020
-50.249,-24.901,4029
-50.149,-24.901,3976
-50.049,-24.901,3539
-49.949,-24.901,3421
-49.849,-24.901,3385
-49.749,-24.901,3222
-49.649,-24.901,3100
-49.549,-24.901,3059
-49.449,-24.901,3088
-49.349,-24.901,3152
-49.249,-24.901,3211
-49.149,-24.901,3257
-49.049,-24.901,3259
-48.949,-24.901,3188
-48.849,-24.901,3158
-48.749,-24.901,3027
-48.649,-24.901,2877
-48.549,-24.901,2870
-48.449,-24.901,2851
-48.349,-24.901,2756
-48.249,-24.901,2679
-48.149,-24.901,2586
-48.049,-24.901,2765
-47.949,-24.901,2841
-47.849,-24.901,2865
-47.749,-24.901,3116
-47.649,-24.901,3394
-54.449,-24.801,4639
-54.349,-24.801,4708
-54.249,-24.801,4665
-54.149,-24.801,4618
-54.049,-24.801,4603
-53.949,-24.801,4587
-53.849,-24.801,4561
-53.749,-24.801,4559
-53.649,-24.801,4542
-53.549,-24.801,4525
-53.449,-24.801,4519
-53.349,-24.801,4533
-53.249,-24.801,4578
-53.149,-24.801,4598
-53.049,-24.801,4620
-52.949,-24.801,4642
-52.849,-24.801,4635
-52.749,-24.801,4622
-52.649,-24.801,4650
-52.549,-24.801,4626
-52.449,-24.801,4621
-52.349,-24.801,4591
-52.249,-24.801,4576
-52.149,-24.801,4571
-52.049,-24.801,4524
-51.949,-24.801,4491
-51.849,-24.801,4330
-51.749,-24.801,4219
-51.649,-24.801,4218
-51.549,-24.801,4310
-51.449,-24.801,4344
-51.349,-24.801,4279
-51.249,-24.801,4149
-51.149,-24.801,4136
-51.049,-24.801,4114
-50.949,-24.801,4101
-50.849,-24.801,4040
-50.749,-24.801,4018
-50.649,-24.801,4081
-50.549,-24.801,4093
-50.449,-24.801,4107
-50.349,-24.801,4111
-50.249,-24.801,4095
-50.149,-24.801,3848
-50.049,-24.801,3539
-49.949,-24.801,3472
-49.849,-24.801,3447
-49.749,-24.801,3343
-49.649,-24.801,3205
-49.549,-24.801,3078
-49.449,-24.801,3058
-49.349,-24.801,3101
-49.249,-24.801,3132
-49.149,-24.801,3201
-49.049,-24.801,3247
-48.949,-24.801,3201
-48.849,-24.801,3190
-48.749,-24.801,3149
-48.649,-24.801,2983
-48.549,-24.801,2883
-48.449,-24.801,2858
-48.349,-24.801,2824
-48.249,-24.801,2796
-48.149,-24.801,2884
-48.049,-24.801,2924
-47.949,-24.801,2910
-47.849,-24.801,2884
-47.749,-24.801,3009
-47.649,-24.801,3160
-47.549,-24.801,3329
-54.349,-24.701,4657
-54.249,-24.701,4644
-54.149,-24.701,4612
-54.049,-24.701,4605
-53.949,-24.701,4592
-53.849,-24.701,4567
-53.749,-24.701,4581
-53.649,-24.701,4586
-53.549,-24.701,4562
-53.449,-24.701,4569
-53.349,-24.701,4578
-53.249,-24.701,4607
-53.149,-24.701,4633
-53.049,-24.701,4648
-52.949,-24.701,4616
-52.849,-24.701,4589
-52.749,-24.701,4575
-52.649,-24.701,4589
-52.549,-24.701,4567
-52.449,-24.701,4565
-52.349,-24.701,4582
-52.249,-24.701,4578
-52.149,-24.701,4580
-52.049,-24.701,4543
-51.949,-24.701,4527
-51.849,-24.701,4431
-51.749,-24.701,4348
-51.649,-24.701,4290
-51.549,-24.701,4358
-51.449,-24.701,4465
-51.349,-24.701,4389
-51.249,-24.701,4236
-51.149,-24.701,4142
-51.049,-24.701,4127
-50.949,-24.701,4182
-50.849,-24.701,4124
-50.749,-24.701,4090
-50.649,-24.701,4129
-50.549,-24.701,4137
-50.449,-24.701,4134
-50.349,-24.701,4158
-50.249,-24.701,4138
-50.149,-24.701,3773
-50.049,-24.701,3597
-49.949,-24.701,3537
-49.849,-24.701,3492
-49.749,-24.701,3439
-49.649,-24.701,3343
-49.549,-24.701,3195
-49.449,-24.701,3077
-49.349,-24.701,3041
-49.249,-24.701,3068
-49.149,-24.701,3148
-49.049,-24.701,3204
-48.949,-24.701,3203
-48.849,-24.701,3215
-48.749,-24.701,3157
-48.649,-24.701,3049
-48.549,-24.701,2909
-48.449,-24.701,2844
-48.349,-24.701,2894
-48.249,-24.701,2945
-48.149,-24.701,3050
-48.049,-24.701,2995
-47.949,-24.701,2944
-47.849,-24.701,2947
-47.749,-24.701,2939
-47.649,-24.701,2981
-47.549,-24.701,3031
-47.449,-24.701,3142
-47.349,-24.701,3349
-54.349,-24.601,4633
-54.249,-24.601,4642
-54.149,-24.601,4635
-54.049,-24.601,4607
-53.949,-24.601,4591
-53.849,-24.601,4600
-53.749,-24.601,4598
-53.649,-24.601,4596
-53.549,-24.601,4617
-53.449,-24.601,4615
-53.349,-24.601,4599
-53.249,-24.601,4613
-53.149,-24.601,4658
-53.049,-24.601,4648
-52.949,-24.601,4590
-52.849,-24.601,4593
-52.749,-24.601,4562
-52.649,-24.601,4549
-52.549,-24.601,4536
-52.449,-24.601,4506
-52.349,-24.601,4529
-52.249,-24.601,4559
-52.149,-24.601,4577
-52.049,-24.601,4607
-51.949,-24.601,4606
-51.849,-24.601,4570
-51.749,-24.601,4505
-51.649,-24.601,4386
-51.549,-24.601,4399
-51.449,-24.601,4530
-51.349,-24.601,4566
-51.249,-24.601,4449
-51.149,-24.601,4286
-51.049,-24.601,4262
-50.949,-24.601,4305
-50.849,-24.601,4213
-50.749,-24.601,4143
-50.649,-24.601,4194
-50.549,-24.601,4195
-50.449,-24.601,4194
-50.349,-24.601,4188
-50.249,-24.601,4165
-50.149,-24.601,3986
-50.049,-24.601,3766
-49.949,-24.601,3664
-49.849,-24.601,3559
-49.749,-24.601,3530
